2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,16,True,13,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,17,True,9,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,18,True,11,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,19,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,20,True,7,1,"[[1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,21,True,8,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,22,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,23,True,3,1,"[[1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,24,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,25,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,26,True,3,1,"[[1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,27,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,28,True,9,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,29,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,30,True,9,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,31,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,32,True,2,1,"[[1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,33,True,2,1,"[[1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,34,True,6,1,"[[1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,35,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,36,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,37,True,9,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,38,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,39,True,2,1,"[[1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,40,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,41,True,9,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,42,True,6,1,"[[1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,43,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,44,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,45,True,10,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,46,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,47,True,12,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,48,True,2,1,"[[1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,49,True,16,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,50,True,18,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,51,True,12,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,52,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,53,True,3,1,"[[1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,54,True,4,1,"[[1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,56,True,2,1,"[[1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,57,True,4,1,"[[1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,59,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,60,True,17,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,61,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,62,True,2,1,"[[1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,64,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,65,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,66,True,3,1,"[[1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,67,True,3,1,"[[1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,68,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,69,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,70,True,13,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,71,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,72,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,73,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,74,True,6,1,"[[1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,75,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,76,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,78,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,79,True,14,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,80,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,81,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,82,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,83,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,84,True,2,1,"[[1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,87,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,88,True,2,1,"[[1], [1], [1]]"
2026-01-27,Qwen/Qwen3-32B,baseline,basic,detailed,89,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-28,Qwen/Qwen3-32B,baseline,basic,detailed,90,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-28,Qwen/Qwen3-32B,baseline,basic,detailed,91,True,3,1,"[[1], [1], [1], [1]]"
2026-01-28,Qwen/Qwen3-32B,baseline,basic,detailed,92,True,4,1,"[[1], [1], [1], [1], [1]]"
2026-01-28,Qwen/Qwen3-32B,baseline,basic,detailed,93,True,5,1,"[[1], [1], [1], [1], [1], [1]]"
2026-01-28,Qwen/Qwen3-32B,baseline,basic,detailed,94,True,5,1,"[[1], [1], [1], [1], [1], [1]]"
2026-01-28,Qwen/Qwen3-32B,baseline,basic,detailed,95,True,2,1,"[[1], [1], [1]]"
